Comment,Location 1,Location 2,Location 3,Sentiment,sentiment_confidence,sentiment_source,needs_review
আহারে এইভাবেও দেশটাকে ধ্বংস করে দেয়,Dhaka,Madaripur,,Sarcastic_negative,1.0,manual_second_pass,False
"""ইশরাক ছেলেটা ভালো, তাকে আমি নিজে মুক্তিযুদ্ধ করতে দেখেছি""",Dhaka,,,Negative,0.401350161435533,model_autofill,False
এখন এদেরকে এখন মুখস্থ করা লাগবে কারন ভাইবা বোডে এদের কে নিয়ে প্রশ্ন করা হবে,Dhaka,,,Negative,1.0,manual_second_pass,False
ফজলুল রহমান পারফেক্ট ছিল,Dhaka,Gazipur,,Negative,0.3929146118259622,model_autofill,False
হোগাই মারছে,বরিশাল,Barishal,,Negative,1.0,manual_second_pass,False
Congratulations,Dhaka,Gazipur,,Positive,1.0,manual_second_pass,False
দেয়া ও ভালোবাসা রইল ভাই,Dhaka,Manikganj,,Positive,1.0,manual_second_pass,False
তিনি কি ছিলেন মুক্তিযুদ্ধের সময়?,Dhaka,,,Sarcastic_negative,1.0,manual_second_pass,False
আমার আইডিটা ফলো করে দাও,Dhaka,,,Negative,0.4752373379517697,model_autofill,False
এটা আসলে মানায়নি,Dhaka,,,Negative,0.4072099011937195,model_autofill,False
যাত্রা শুভ হোক।,Dhaka,,,Negative,0.3928323236750664,model_autofill,False
এইটা ফজলুর রহমানরে দেওয়া দরকার ছিল,Dhaka,,,Negative,0.3806038036367464,model_autofill,False
ধন্যবাদ।।,Dhaka,,,Positive,0.7331706743843098,model_autofill,False
হাসবো না কাদবো?? সবাই একটু বলে যান।,Dhaka,,,Sarcastic_negative,1.0,manual_second_pass,False
"""বাহের কোটায় মুক্তি যুদ্ধ মন্ত্রী, মুক্তিযোদ্ধা লিস্টে হেতার নাম জানি চলে আসে না আবার।""",Dhaka,,,Negative,1.0,manual_second_pass,False
উনি মুক্তিযোদ্ধা,Dhaka,,,Neutral,1.0,manual_second_pass,False
অভিনন্দন জানাই আপনাকে।,Dhaka,,,Sarcastic_negative,0.3776304696155074,model_autofill,False
আল্লাহই জানেন এখন আবার কোন ইতিহাস পড়তে হয়,Dhaka,,,Negative,0.6827718850001339,model_autofill,False
অভিনন্দন,Dhaka,,,Negative,0.3759255274060409,model_autofill,False
আসলে কি বলবো দুঃখের কথা। যে সমস্ত জায়গা যাদের দরকার সে সমস্ত জায়গায় তাদের দেওয়াদরকার।,Dhaka,,,Positive,0.3943292646183413,model_autofill,False
Adv Fazlur Rahman k kora uchit chilo Muktijoddho bishoyok montri.,Dhaka,,,Sarcastic_negative,0.3923731695687523,model_autofill,False
হা হার সংখ্যা এত বেশি কেন,Khulna,,,Sarcastic_negative,0.6044343148088901,model_autofill,False
প্লিজ কেউ ফলো করে দেও,Dhaka,,,Positive,0.3763688066440325,model_autofill,False
আসসালামুয়ালাইকুম আমার প্রিয় বন্ধুরা সবাই ফলো করে পাশে থাকবেন আমার ছোট পরিবারের,Dhaka,,,Negative,0.632075462396418,model_autofill,False
ভেঙে দেওয়া হলো অন্তর্বর্তী সরকার রাজনৈতিক অঙ্গনে নতুন মোড়—সরকারি সিদ্ধান্তের পর আনুষ্ঠানিকভাবে অন্তর্বর্তী সরকারের কার্যক্র…,Dhaka,,,Negative,0.5284898043464916,model_autofill,False
ধন্যবাদ,Dhaka,,,Positive,0.7331706743843098,model_autofill,False
ওনার চেহারা টা দেখলেই ঐযে ঠেলাঠেলি করেছিলো এটার কথা মনে পড়ে । ওনাকে প্রতিমন্ত্রী দিছে কারন উনি ঠেইললা যুদ্ধ করতে পারে তাই,Comilla,,,Negative,1.0,manual_second_pass,False
খুব সুন্দর সাজানো গোছানো,Dhaka,,,Sarcastic_negative,0.4385731885326095,model_autofill,False
এগিয়ে যান ভাই,Dhaka,,,Positive,1.0,manual_second_pass,False
Manush kuje painai,Chattogram,Chittagong,Rajshahi,Sarcastic_negative,0.4538563897253166,model_autofill,False
মাত্র ২০০ টাকা কেজি,Dhaka,,,Sarcastic_negative,1.0,manual_second_pass,False
ছোট আইডি সবাই একটু সাহায্য করবেন যেন বড় কিছু করতে পারি …,Dhaka,,,Sarcastic_negative,0.5219749066349434,model_autofill,False
বাংলাদেশ জাতীয়তাবাদী সাইবার দল নাটোর জেলা শাখার পক্ষ থেকে প্রানঢালা শুভেচ্ছা ও অভিনন্দন শুভ কামনা অবিরাম …,নাটোর,Natore,,Negative,0.4538720850613637,model_autofill,False
সবাই হাহাহা দিচ্ছে কেন,Dhaka,,,Sarcastic_negative,1.0,manual_second_pass,False
Kopal,Chittagong,,,Sarcastic_negative,1.0,manual_second_pass,False
মুক্তিযোদ্ধা সার্টিফিকেটটাও দিয়ে দেওয়া হোক,Dhaka,Barguna,,Sarcastic_negative,1.0,manual_second_pass,False
Oni Abar kon muktijota,Dhaka,,,Sarcastic_negative,0.4366135863999096,model_autofill,False
ঘেরাও চলবে,Dhaka,,,Sarcastic_negative,0.4338228281879757,model_autofill,False
উনি মুক্তিযুদ্ধের কি বুঝবে? বুঝলাম না। খেলা ধুলা তে দিলে ভালো হতো।,Dhaka,,,Sarcastic_negative,0.3768461917257115,model_autofill,False
অসাধারণ!,Dhaka,,,Sarcastic_negative,0.5081556340814122,model_autofill,False
নব্য আ.লীগের উত্তরাধিকার ভিত্তিক মুক্তিযুদ্ধার জন্ম হবে!,Dhaka,,,Neutral,0.4911465635270378,model_autofill,False
ধাক্কাধাক্কি বিষয়ক মন্ত্রী তে দেন,Khulna,,,Sarcastic_negative,0.4299418576221707,model_autofill,False
এই ও দেখা লাগলো বাঙালির,Khulna,,,Negative,0.6752029721308446,model_autofill,False
সেই পেটে থাকতে যুদ্ধ করছে এই বেডায় ভাবা যায়! এর লাইগাইতো এই মন্ত্রণালয় পাইছে,Barisal,,,Negative,0.8091743485094149,model_autofill,False
সংসদে যেমন দেরি করে গেছে এদেশে কোনো যুদ্ধ লাগলে তার নির্দেশ যদি এমন দেরি করে দেয় তাহলে তো খেল খতম,Dhaka,,,Sarcastic_negative,0.4184179838483688,model_autofill,False
একে মন্ত্রনালয়ে মানায় না একে মানাই জোর করে ক্ষমতা নেওয়ার আন্দোলনে,Dhaka,,,Sarcastic_negative,1.0,manual_second_pass,False
হেতেনের জন্ম শুক্কুরে শুক্কুরে আট সে মুক্তিযোদ্ধা মন্ত্রী হয় কেন কিভাবে?,Barisal,Chandpur,,Sarcastic_negative,0.3839350033707281,model_autofill,False
জনাব ২০২৮ সাল পর্যন্ত ইনশাআল্লাহ,Dhaka,,,Positive,0.650871598943046,model_autofill,False
এ কি মন্ত্রী হবার যোগ্য?,বগুড়া,ময়মনসিংহ,Dhaka,Neutral,0.9493879242371536,model_autofill,False
মুক্তিযুদ্ধ কি উনি কি এটা জানে.?,Dhaka,,,Negative,1.0,manual_second_pass,False
এহন সবাই বইয়ে জিয়া পরিবারের মুক্তিযুদ্ধের ইতিহাস পড়বো,Dhaka,,,Negative,0.7402907135850104,model_autofill,False
ঘেরাও করে মুক্তিযুদ্ধে সফল হয়েছিল বাংলাদেশ,Tangail,,,Positive,0.4759691113505997,model_autofill,False
কাচা কাজ হয়েছে,সিলেট,Sylhet,Habiganj,Negative,0.3765002116179752,model_autofill,False
ফজলু পাগলাম হয়ত ডায়রিয়া হয়েছে তাই...,সিলেট,Sylhet,,Sarcastic_negative,0.4097711193784962,model_autofill,False
ক্রীড়া বিষয়ক মন্ত্রী উপমন্ত্রী দেয়নি শুকরিয়া।,Chittagong,,,Sarcastic_negative,1.0,manual_second_pass,False
ঠোটে লিপস্টিক কম হয়েছে আরএকটু হলে সুন্দর লাগতো,Dhaka,Gazipur,Sirajganj,Negative,0.4920956532660605,model_autofill,False
"""বিগত ১৬ বছরে আওয়ামী লীগের অত্যাচারে বিএনপির সাধারণ সমর্থক, নেতা কর্মী ও তাদের পরিবার অনেক কষ্ট করেছে। এমনকি বিএনপি জাসাস যুবদ…""",Dhaka,,,Negative,0.6670981683470396,model_autofill,False
Tar birodde j kico bolbe ee.. Akta rajakar,Narayanganj,,,Negative,1.0,manual_second_pass,False
বিষয়টা হচ্ছে কিছু না কিছু তো দিতেই হবে না হলে তো নিজে নিজেই বা মন্ত্রী হয়ে যাবে,Sylhet,,,Neutral,0.6870658964833728,model_autofill,False
লাগারে লাগা সোয়াবিন লাগা......,Dhaka,,,Sarcastic_negative,0.4310572899964417,model_autofill,False
এখন হালা হুমন্দি সব হয়ে যাবে মুক্তিযোদ্ধা,Dhaka,Chittagong,Noakhali,Sarcastic_negative,1.0,manual_second_pass,False
"""মাথায় গিলু,ই পদে এর থাইকা ফজা পাগলাই ভালো ছিল""",Sylhet,Habiganj,,Sarcastic_negative,0.562800241581149,model_autofill,False
ফজু পাগল কে দিলো না কে,Dhaka,,,Sarcastic_negative,0.5247862842707111,model_autofill,False
মুক্তিযোদ্ধা ইশরাক হোসেন,Dhaka,Narsingdi,,Sarcastic_negative,1.0,manual_second_pass,False
ব্রেইন ছাড়া ইশরাক,Sylhet,,,Sarcastic_negative,0.3990302465834044,model_autofill,False
ভাবছিলাম বিএনপি ২ বছর টিকবে এখন দেখি ১ বছর ও পারবে না,Dhaka,,,Negative,0.6640263548712968,model_autofill,False
বাবার মুক্তিযুদ্ধের কোটায় ছেলে নিয়োগ।,Dhaka,Barisal,,Sarcastic_negative,1.0,manual_second_pass,False
স্যালুট বীর মুক্তিযোদ্ধা ইশরাক হোসেন কে,Dhaka,,,Sarcastic_negative,1.0,manual_second_pass,False
শুভ বুধবার। …,Chittagong,Chandpur,,Neutral,1.0,manual_second_pass,False
গেয়ি ভ্যাস তেল লেনে,Dinajpur,,,Sarcastic_negative,0.429337150391435,model_autofill,False
নগর ড্যাডি বিষয়ক মন্ত্রনালয় দিলে ভাল হবে,বরিশাল,Dhaka,Barisal,Neutral,0.7333142340174057,model_autofill,False
Akhon r dhakka dhakki korte hbe nahh.....amni seat raikha dbe,Mymensingh,Sherpur,,Sarcastic_negative,0.445103431554638,model_autofill,False
বীর মুক্তিযোদ্ধা ইশরাক ভাই,Dhaka,Tangail,,Sarcastic_negative,1.0,manual_second_pass,False
এই পোস্ট দেখার পর জিবন যুদ্ধেই হেরে গেলাম,Dhaka,Sylhet,Gazipur,Negative,0.7179924079224353,model_autofill,False
নতুন চেতনা লোডিং....,Dhaka,,,Sarcastic_negative,1.0,manual_second_pass,False
ধাক্কাধাক্কি মন্ত্রি দিলে ভাল হইত,Dhaka,,,Sarcastic_negative,0.485602262265623,model_autofill,False
আহ্,Dhaka,Kishoreganj,,Sarcastic_negative,0.5285297492858061,model_autofill,False
জনতার মুক্তিযোদ্ধা,Dhaka,,,Sarcastic_negative,0.4200703811609932,model_autofill,False
উস্তাদ,Chittagong,Chandpur,,Sarcastic_negative,1.0,manual_second_pass,False
ধাক্কায় কাজ হয়েছে,Khulna,,,Sarcastic_negative,1.0,manual_second_pass,False
নগর ডেন্ডি,Chittagong,,,Sarcastic_negative,0.4723357883879323,model_autofill,False
Fojlur rohman ke banano drkar chilo,Dhaka,Barisal,,Sarcastic_negative,1.0,manual_second_pass,False
মালঞ্চি,Dhaka,Jamalpur,,Sarcastic_negative,0.382130011136221,model_autofill,False
যারা মুক্তিযোদ্ধা তাদের কে মুক্তিযোদ্ধা বিষয়ক মন্ত্রী না দিয়ে শিশু কে দেই,Dhaka,,,Sarcastic_negative,1.0,manual_second_pass,False
অভিনন্দন আমাদের গর্ব বাংলাদেশের মাটি মানুষের নেতা শুভকামনা রইল,Jamalpur,,,Positive,0.4618437648874919,model_autofill,False
তারেক রহমান জামাতের আমিরকে মন্ত্রী বানাবেন আর জামাতের আমি এর সাথে তা....See,Mymensingh,,,Negative,0.6692039990870041,model_autofill,False
"""হইছে, এইবার পুরাদমে স্বাধীনতার চেতনা পাইকারী হারে বিক্রি হবে।""",Dhaka,,,Neutral,0.4512854810838397,model_autofill,False
সমস্যা নাই ভাই। পুরো পৃথিবী আপনার বিপক্ষে থাকলেও আমি পৃথিবীর পক্ষে।,Dhaka,Kishoreganj,,Sarcastic_negative,1.0,manual_second_pass,False
"""হইতে চাইছিলাম মেয়র, বানাইলেন প্রতিমন্ত্রী।""",Tangail,,,Sarcastic_negative,0.4287584543483798,model_autofill,False
পাগলারে দিছে আরো চেতাইয়া,Chittagong,Lakshmipur,,Sarcastic_negative,0.400024614909642,model_autofill,False
Onake amar protimonti dile valo hoy.,Dhaka,Barisal,Bhola,Sarcastic_negative,1.0,manual_second_pass,False
মুক্তিযুদ্ধ বিষয়ে ইশরাক কী জানে? ওর বয়স কত? বিএনপি নাকি স্বাধীনতার দল? একজন মুক্তি যোদ্ধা নেই এই মন্ত্রণালয়ের জন্য???,Chittagong,,,Negative,0.7927491703310734,model_autofill,False
মুক্তিযুদ্ধ মানেই জাতির ড্যাডি বঙ্গবলটু আর নগর ড্যাডি ইশরাক,Dhaka,,,Positive,0.7757669818519822,model_autofill,False
Muktijuddho bishoyok montri Thela-theli bishoyok montri️,Sylhet,Sunamganj,,Sarcastic_negative,0.3893777360990947,model_autofill,False
আরো বেশি করে ভোট দেও বাঙালি জাতি,Dhaka,Narsingdi,,Positive,0.8824007551258989,model_autofill,False
সামলাতে পারবে গায়ের জোর আসে না,Panchagarh,,,Negative,0.5060723744168842,model_autofill,False
মেথর,Chittagong,Sylhet,,Sarcastic_negative,0.4709501558964462,model_autofill,False
ওর জন্য এটা অতিরিক্ত হয়ে গেছে!,Dhaka,,,Sarcastic_negative,1.0,manual_second_pass,False
How,Dhaka,Netrokona,,Sarcastic_negative,0.4504351670949323,model_autofill,False
সাওয়া মন্এী,Chittagong,Comilla,,Sarcastic_negative,0.4065528968536145,model_autofill,False
"""দুঃখের বিষয় হচ্ছে তার বাবার সাথে যে রাজনীতি করেছে সে কিন্তু মন্ত্রীর মর্যাদা পেল না, বাংলাদেশে ছয়বার এমপি জয়নাল আবদীন ফারু…""",Chittagong,Noakhali,,Positive,0.6781243650777179,model_autofill,False
ভাই তার আব্বা যুদ্ধ করছে নি আমার কাছে সন্দেহ হয়,Dhaka,,,Negative,0.8270608222507063,model_autofill,False
আরে তোমরা তো জানোই না আমি আর ও এক সাথে যুদ্ধের মালামাল সরবরাহ করছি।,Dhaka,,,Negative,0.4775167422773692,model_autofill,False
একদম ঠিক আছে,Dhaka,,,Negative,0.474578341407978,model_autofill,False
"""মন্ত্রণালয় যদি না দিত, তিনি পাঁচ ে সংসদ ঘেরাও কর্মসূচি দিয়ে নিজে নিজেই মন্ত্রীর শপথ পড়ে ফেলতেন!""",Dhaka,Chittagong,Gopalganj,Sarcastic_negative,0.3899616338399678,model_autofill,False
দেশটা চাঁন্দের দেশে চলে গেছে মনে করেন আর কিছু বাকি নাই।,Dhaka,Barisal,Pirojpur,Sarcastic_negative,0.4155677182538627,model_autofill,False
বয়স কম,Chittagong,,,Negative,0.5922184352610939,model_autofill,False
এই দেশ তাইলে শেস কটি মানুষের প্রান চলে গেলেও এই দেশ কখোনো ঠিক হবে না,Dhaka,Noakhali,,Neutral,0.4393700742321976,model_autofill,False
সুধু মন্ত্রী পদ দিলে হবে না ঠেলাঠেলি জন্য ওকে নোবেল দিতে হবে তারেক ভাই,Dhaka,,,Neutral,0.8910827955609916,model_autofill,False
মেয়র সাহেব,Feni,,,Sarcastic_negative,0.3789021538952421,model_autofill,False
কামড়াকামড়ি করে সমনে এগিয়ে যাবে,Dhaka,,,Positive,0.4850795328444556,model_autofill,False
ইতা মুক্তযুদ্ধের ইতিহাসও জানে না।তারে একটা GK বই গিফ্ট করতে চাই,চট্টগ্রাম,কক্সবাজার,Chittagong,Negative,0.6216232866123425,model_autofill,False
কেমনে কি? সে কি মুক্তি যুদ্ধ বিয়ষ কিছু বুঝে।,Chittagong,Bandarban,Cox's Bazar,Sarcastic_negative,0.5268243069873958,model_autofill,False
আর জাকে ধর্ম মন্ত্রী করা হয়েছে তার সর্বোচ্চ শিক্ষাগত যোগ্যতা SSC সব আমাদের হাতের কামাই,Dhaka,,,Positive,0.3930369576618465,model_autofill,False
Rifat Hossain Rahat Rayhan Islam ei dek hala baji dhorsili nh,Dhaka,Patuakhali,,Sarcastic_negative,0.4863123190735179,model_autofill,False
খেলার সময় বাচ্চাদের দুধভাত করে রাখার যে ব্যাপারটা,Dhaka,Gazipur,,Negative,0.404819736149538,model_autofill,False
Keno?,Dhaka,Khulna,Jessore,Sarcastic_negative,0.4093940743400722,model_autofill,False
Ekhon oi bolbe tarek rahaman ow juddo korse,Cumilla,Comilla,,Sarcastic_negative,1.0,manual_second_pass,False
দেশটার হোগামারা কমপ্লিট,Dhaka,,,Sarcastic_negative,0.3945365893337268,model_autofill,False
hagar montri.khusir thelay haha astase,Narayanganj,,,Sarcastic_negative,1.0,manual_second_pass,False
সংবিধান অনুযায়ী বাংলাদেশের ১৩তম জাতীয় সংসদ নির্বাচনের যেহেতু কোনো বৈধতা নেই অর্থাৎ ২০২৬ সালের জাতীয় সংসদ নির্বাচন অবৈধ সুতরাং …,Dhaka,,,Sarcastic_negative,0.4750929201226789,model_autofill,False
"""ভাগ্য ভালো দলের সিদ্ধান্তে হয়েছেন, নয়তো নিজে নিজেই মন্ত্রিত্বের শপথ নিতেন.!""",Gazipur,,,Negative,0.502278792924495,model_autofill,False
হয়চে না ইয়াং বেডা রে কি দিসে,Dhaka,Mymensingh,,Sarcastic_negative,0.4870208379005967,model_autofill,False
Ai bar juddho lagboi,Dhaka,Barisal,Bhola,Sarcastic_negative,0.3810975769706963,model_autofill,False
ঘেরাও কমিটির প্রধান,Dhaka,,,Negative,0.4089415837583771,model_autofill,False
এসব কিয়া দেখতাহে,Dhaka,,,Sarcastic_negative,1.0,manual_second_pass,False
মুরগি যুদ্ধা,Comilla,,,Negative,0.397259510049161,model_autofill,False
আস্তা একটা ভ'কলম,Dhaka,,,Sarcastic_negative,0.4113947464742418,model_autofill,False
যার নাই মেয়র এর কাজ সম্পর্কে ধারনা আজ সে মন্ত্রণালয় চালাইবো,Dhaka,,,Negative,0.5286947407470158,model_autofill,False
জোকার,Dhaka,Mymensingh,,Sarcastic_negative,0.4705703182220525,model_autofill,False
রিমিনি এডিট,Barisal,,,Sarcastic_negative,0.4235457213275474,model_autofill,False
Ei halare keno jeno amr kache neshakhor mone hoy,Chittagong,Chandpur,,Sarcastic_negative,0.4660503183906171,model_autofill,False
Ore dekhle hashi ahe Amar,Dhaka,,,Sarcastic_negative,0.5055289820129355,model_autofill,False
মুক্তিযুদ্ধের চেতনায় এখন আর ঘুমানো যাবেনা,Rajshahi,,,Positive,0.7857489223830793,model_autofill,False
নয়ন রে দৌড়া দৌড়ি মন্ত্রী বানানো হোক,Dhaka,,,Sarcastic_negative,1.0,manual_second_pass,False
1987 সালে জন্ম হওয়া মানুষটা 71 এর মুক্তিযুদ্ধের কি বুঝবে বুঝে আসেনা।,Dhaka,,,Sarcastic_negative,0.4211172828004522,model_autofill,False
শেষ,Dhaka,,,Sarcastic_negative,0.4621349446981715,model_autofill,False
একেবারে জায়গা মত দিছে তার মতো যোদ্ধা একটাও নাই বি এন পি তে কয় আগেও হেতারে দেখলাম যুদ্ধ করতে শহিদ মিনারে,Bagerhat,,,Negative,1.0,manual_second_pass,False
ঘেরাও উপদেষ্টা ।,Dhaka,Faridpur,,Sarcastic_negative,0.4609338305000087,model_autofill,False
বয়স হয় নাই ৪০ দিয়া দিছে মুক্তিযোদ্ধা বিষয়ক হো***সারা আকাশ ভরা তারা..!,Dhaka,,,Negative,0.4460359241361252,model_autofill,False
"""২য় পলক ।হোগামা,,,,,,,,রা সারা""",Chittagong,Barisal,,Negative,1.0,manual_second_pass,False
Chor rey churi korar pod disey,Dhaka,Tangail,,Negative,1.0,manual_second_pass,False
আলহামদুলিল্লাহ। মুক্তিযুদ্ধের স্বপক্ষের লোক।,ঢাকা,Dhaka,,Positive,0.7279888239956549,model_autofill,False
Gaja kheye pod dise mone hocche,Dhaka,Cox's Bazar,,Sarcastic_negative,0.4210048798824209,model_autofill,False
"""কিছু পর হবে """"বীর মুক্তিযোদ্ধা ইসরাক হোসেন """"""",Dhaka,,,Neutral,0.9055646585731798,model_autofill,False
আমার মনে হয় তার জন্ম আগে যুদ্ধ হয়েছে,লালমনিরহাট,Lalmonirhat,,Negative,0.5531814962171818,model_autofill,False
"""ঠেলঠেলি যোদ্ধা,,,""",Dhaka,Rangpur,,Sarcastic_negative,0.3986726885473745,model_autofill,False
Kon sector লড়ায় করচে সে শেখ হাসিনা তো বলতো বি এন পি কে রাজাকার,Dhaka,,,Sarcastic_negative,1.0,manual_second_pass,False
২ বছর ও টিকবে নাকি সন্দেহ,Dhaka,,,Sarcastic_negative,0.5433878256202251,model_autofill,False
আচ্ছা এ মন্ত্রনালয়ের কাজ কি?,Khulna,,,Neutral,1.0,manual_second_pass,False
প্রধানমন্ত্রী - লন্ডন | স্বরাষ্ট্র - ভারত | পররাষ্ট্র - আমেরিকা |…,Dhaka,,,Negative,1.0,manual_second_pass,False
"""কয়েক পরে মনে হয় নতুন করে মিডিয়া প্রকাশ করবে, বীর মুক্তিযোদ্ধা """"ইশরাক হোসেন """"""",Dhaka,,,Negative,0.481592684252596,model_autofill,False
না ঠিক ই আছে সব জায়গায় তো যুদ্ধ ই করে হালায়,Chittagong,,,Negative,1.0,manual_second_pass,False
সবারই খাওয়ার অধিকার আছে। বেচারাকে দেওয়ার জায়গা ছিল না তাই সেখানে দেওয়া হয়েছে,Dhaka,,,Sarcastic_negative,1.0,manual_second_pass,False
এই পুষ্ট দেখার পর আধা হাসছি,Sylhet,,,Negative,0.9058292102803914,model_autofill,False
ওওমাকালো,Dhaka,,,Sarcastic_negative,0.3933539077174128,model_autofill,False
শেষ যুদ্ধ টা রে ও খাইয়া দিবে,Dhaka,Kishoreganj,,Sarcastic_negative,0.6421749879902161,model_autofill,False
ওর দাদা দেখেছে মুক্তিযুদ্ধ? ওকে দিছে মুক্তিযুদ্ধ মন্ত্রনালয় এর দায়িত্ব,Dhaka,,,Sarcastic_negative,0.3779422119363061,model_autofill,False
মুক্তিযোদ্ধার হোগামারা সারা,Khulna,Bagerhat,,Sarcastic_negative,0.3852597127744623,model_autofill,False
Or vhason er speech sunle jei freedom fighters ra becha ase shock kheye more jba,Dhaka,,,Neutral,0.4144693403410807,model_autofill,False
"""কয় পরে সেও জাতির কাছে বলবে, সেও ৭১ রে যুদ্ধ করেছে""",ময়মনসিংহ,Dhaka,Mymensingh,Negative,0.3903414656076197,model_autofill,False
খেলা হবে নিরাপদে,Rangpur,,,Neutral,0.853817882587205,model_autofill,False
nogor daddy,Rajshahi,,,Sarcastic_negative,0.4106200398245463,model_autofill,False
এই কি মুক্তিযোদ্ধা? না,Dhaka,Naogaon,,Negative,0.7554961698403132,model_autofill,False
Does he know anything about liberation war????!,Dhaka,,,Neutral,0.3921530610018726,model_autofill,False
"""ও মুক্তিযুদ্ধের সময় জন্মেছিলো,???""",Dhaka,,,Sarcastic_negative,1.0,manual_second_pass,False
শান্তি চুক্তির পুরো পুরী ওলঙন করছে বিএমপি,Dhaka,,,Negative,0.4517773709886281,model_autofill,False
নতুন ভাবে নাতি পুত্রের সৃষ্টি হবে,Chittagong,Rajshahi,,Neutral,0.933719988556032,model_autofill,False
কাউকে খাওন থেকে দূরে রাখা যাবে না,Dhaka,,,Sarcastic_negative,0.4593542465155907,model_autofill,False
রাম পাঠা,Dhaka,,,Sarcastic_negative,0.5860019216390298,model_autofill,False
মেয়র হতে পারে না এখন এক ঠেলায় থাকবো মন্ত্রী জয় বাংলা খেলা হবে রাজপথে।,Dhaka,Chandpur,,Neutral,0.4154673436799152,model_autofill,False
কারে কি দিছে রে ভাই,Narayanganj,,,Sarcastic_negative,1.0,manual_second_pass,False
কিন্তু ইশরাক শপথ ই তো নিলো রাজাকার দের সাথে।,Tangail,,,Negative,1.0,manual_second_pass,False
১৯৭১ সালে জিয়াউর রহমানের সাথে থেকে মুক্তিযুদ্ধ করছে কমান্ডো ইসরাক হোসেন,Dhaka,,,Negative,0.5160528343063114,model_autofill,False
"""বাবার নাম টা ডুবাইলো,,""",Dhaka,Khulna,Satkhira,Negative,0.4141118458156528,model_autofill,False
দুইজন বীরশ্রেষ্ঠদের নাম জানে কি না সন্দেহ,Khulna,,,Negative,1.0,manual_second_pass,False
অথচ প্রশ্ন করেন ৭ জন বীরশ্রেষ্ঠের নাম কি তার উত্তর কি দেয় দেখেন৷,Dhaka,,,Positive,0.3840580637683355,model_autofill,False
মানে কোনোরকম একটা পতাকাবাহী গাড়ী পেলেই হলো!,Dhaka,Kishoreganj,,Sarcastic_negative,0.3921945886912128,model_autofill,False
এবারে এই মন্ত্রনালয় হবে হজবরল,Barisal,,,Neutral,0.78742884605891,model_autofill,False
"""কমেন্ট পড়ার অভ্যাস টা ছাড়তে পারলাম না, এমন ভাবে কমেন্ট পড়ছি যেন কমেন্ট পরীক্ষায় আসবে""",Dhaka,,,Negative,0.6900328157117521,model_autofill,False
৭১ সালের সেক্টর কমান্ডার ছিল মনে হয়।,Chittagong,Lakshmipur,,Negative,1.0,manual_second_pass,False
এটা হওয়ার কথা ছিল ভাগ্য ভাল হলে সে তার নাম মুক্তিযুদ্ধের কোনো এক সেক্টরে লিখে নিবে,Chittagong,,,Positive,0.5590263523203163,model_autofill,False
ঠ্যালার জোর আছে মানতে হবে,Dhaka,,,Neutral,0.8655695326176968,model_autofill,False
নগর ড্যান্ডি এইবার স্বাধীনতার বারোটা বাজাবে,Dhaka,Rangpur,,Positive,0.4096611790786117,model_autofill,False
যোগ্যতা কোন বিষয় নয় দলের ভিতরে সব মন্ত্রী রাখতে হবে,Chandpur,,,Neutral,0.4540303430260507,model_autofill,False
